P -200, 700, -230, 0, 0, 0, 3, Original_Map:_Goodurden_<RoI>
P -200, 900, 0, 0, 0, 0, 2, Revised_Map:_Brewall_Rainsinger_(Cazic-Thule)
P -200, 1100, 0, 0, 0, 0, 2, http://www.eqmaps.info
P -200, 1300, 0, 0, 0, 0, 2, Return_of_the_Exiled_(www.roteguild.org)
P -200, 1500, 0, 0, 0, 0, 2, Height_Filter:_40/40
L 535.8176, -570.6683, -149.1172,  535.8183, -544.8066, -149.1171,  0, 0, 0
L 535.8183, -544.8066, -149.1171,  529.7755, -544.8141, -149.1172,  0, 0, 0
L 529.7755, -544.8141, -149.1172,  529.7733, -531.1472, -149.1172,  0, 0, 0
L 529.7733, -531.1472, -149.1172,  535.1752, -531.1479, -149.1172,  0, 0, 0
L 529.7990, -404.9031, -74.7576,  535.2552, -404.9036, -74.7576,  0, 0, 0
L 535.2554, -404.9034, -74.7577,  535.1849, -531.1482, -149.1171,  0, 0, 0
L 513.4658, -404.9063, -74.7590,  508.0101, -404.9038, -74.7576,  0, 0, 0
L 508.0101, -404.9038, -74.7576,  507.9404, -531.1479, -149.1171,  0, 0, 0
L 507.9404, -531.1479, -149.1171,  513.4344, -531.1459, -149.1172,  0, 0, 0
L 513.4344, -531.1459, -149.1172,  513.4359, -544.8092, -149.1172,  0, 0, 0
L 529.7990, -404.9031, -74.3446,  529.8041, -391.2473, -74.3446,  0, 0, 0
L 529.8041, -391.2473, -74.3446,  535.2546, -391.2313, -74.3446,  0, 0, 0
L 535.2546, -391.2313, -74.3446,  535.2547, -385.5368, -74.3446,  0, 0, 0
L 535.2547, -385.5368, -74.3446,  529.8508, -385.4688, -74.3446,  0, 0, 0
L 529.8050, -381.1408, -74.0305,  513.5111, -381.1404, -74.0310,  127, 127, 0
L 513.4026, -385.4950, -74.3446,  508.0097, -385.4933, -74.3446,  0, 0, 0
L 508.0097, -385.4933, -74.3446,  508.0099, -391.2446, -74.3446,  0, 0, 0
L 508.0099, -391.2446, -74.3446,  513.4639, -391.2425, -74.3446,  0, 0, 0
L 513.4639, -391.2425, -74.3446,  513.4658, -404.9063, -74.3446,  0, 0, 0
L 513.4359, -544.8092, -149.1172,  507.3044, -544.8068, -149.1172,  0, 0, 0
L 507.3044, -544.8068, -149.1172,  507.3055, -551.7440, -149.1172,  0, 0, 0
L 507.3055, -551.7440, -149.1172,  494.9130, -551.7437, -149.1172,  0, 0, 0
L 494.9130, -551.7437, -149.1172,  494.9157, -546.8752, -149.1171,  0, 0, 0
L 494.9157, -546.8752, -149.1171,  489.3550, -546.8755, -149.1171,  0, 0, 0
L 489.3550, -546.8755, -149.1171,  489.3562, -548.5505, -149.1172,  0, 0, 0
L 489.3562, -548.5505, -149.1172,  482.7656, -548.5497, -149.1172,  0, 0, 0
L 482.7656, -548.5497, -149.1172,  482.7689, -545.9324, -149.1172,  0, 0, 0
L 482.7689, -545.9324, -149.1172,  468.9553, -545.9182, -149.1172,  0, 0, 0
L 468.9553, -545.9182, -149.1172,  468.9566, -548.5465, -149.1172,  0, 0, 0
L 468.9566, -548.5465, -149.1172,  462.3665, -548.5510, -149.1172,  0, 0, 0
L 462.3665, -548.5510, -149.1172,  462.3691, -546.8948, -149.1172,  0, 0, 0
L 462.3691, -546.8948, -149.1172,  456.7432, -546.8754, -149.1172,  0, 0, 0
L 456.7432, -546.8754, -149.1172,  456.7452, -551.7456, -149.1172,  0, 0, 0
L 456.7452, -551.7456, -149.1172,  450.0931, -551.7430, -149.1172,  0, 0, 0
L 450.0931, -551.7430, -149.1172,  450.1037, -570.4152, -149.1172,  0, 0, 0
L 450.1037, -570.4152, -149.1172,  451.7751, -570.4879, -149.1172,  0, 0, 0
L 451.7751, -570.4879, -149.1172,  451.7813, -577.0258, -149.1172,  0, 0, 0
L 451.7813, -577.0258, -149.1172,  448.8591, -577.0704, -149.1172,  0, 0, 0
L 448.8591, -577.0704, -149.1172,  448.8590, -590.8318, -149.1172,  0, 0, 0
L 448.8590, -590.8318, -149.1172,  451.7758, -590.8546, -149.1172,  0, 0, 0
L 451.7758, -590.8546, -149.1172,  451.7792, -597.4437, -149.1172,  0, 0, 0
L 451.7792, -597.4437, -149.1172,  450.1283, -597.4402, -149.1172,  0, 0, 0
L 450.1283, -597.4402, -149.1172,  450.0927, -616.2463, -149.1172,  0, 0, 0
L 450.0927, -616.2463, -149.1172,  456.7454, -616.2571, -149.1172,  0, 0, 0
L 456.7454, -616.2571, -149.1172,  456.7431, -629.2109, -149.1171,  0, 0, 0
L 456.7431, -629.2109, -149.1171,  468.0511, -629.2057, -149.1172,  0, 0, 0
L 468.0511, -629.2057, -149.1172,  468.0494, -636.4601, -149.1172,  0, 0, 0
L 468.0494, -636.4601, -149.1172,  469.7241, -636.4584, -149.1172,  0, 0, 0
L 469.7241, -636.4584, -149.1172,  469.7246, -643.0486, -149.1172,  0, 0, 0
L 469.7246, -643.0486, -149.1172,  466.2093, -643.0470, -149.1171,  0, 0, 0
L 466.2093, -643.0470, -149.1171,  466.2091, -656.8609, -149.1171,  0, 0, 0
L 469.7228, -656.8585, -149.1172,  466.2092, -656.8609, -149.1172,  0, 0, 0
L 469.7228, -656.8585, -149.1172,  469.7240, -663.4499, -149.1172,  0, 0, 0
L 469.7240, -663.4499, -149.1172,  468.0569, -663.4464, -149.1172,  0, 0, 0
L 468.0569, -663.4464, -149.1172,  468.0495, -670.6978, -149.1172,  0, 0, 0
L 468.0495, -670.6978, -149.1172,  456.7431, -670.6970, -149.1171,  0, 0, 0
L 456.7431, -670.6970, -149.1171,  456.7432, -699.2838, -149.1172,  0, 0, 0
L 456.7432, -699.2838, -149.1172,  468.0499, -699.2816, -149.1172,  0, 0, 0
L 468.0499, -699.2816, -149.1172,  468.0494, -706.5340, -149.1171,  0, 0, 0
L 468.0494, -706.5340, -149.1171,  469.7224, -706.5308, -149.1172,  0, 0, 0
L 469.7224, -706.5308, -149.1172,  469.7255, -713.1227, -149.1172,  0, 0, 0
L 469.7255, -713.1227, -149.1172,  466.2223, -713.1202, -149.1172,  0, 0, 0
L 466.2223, -713.1202, -149.1172,  466.2430, -726.9338, -149.1172,  0, 0, 0
L 466.2430, -726.9338, -149.1172,  469.7216, -726.9301, -149.1172,  0, 0, 0
L 469.7216, -726.9301, -149.1172,  469.7256, -733.5230, -149.1172,  0, 0, 0
L 469.7256, -733.5230, -149.1172,  468.0501, -733.5202, -149.1172,  0, 0, 0
L 468.0501, -733.5202, -149.1172,  468.0514, -740.7718, -149.1172,  0, 0, 0
L 468.0514, -740.7718, -149.1172,  456.7432, -740.7701, -149.1171,  0, 0, 0
L 456.7432, -740.7701, -149.1171,  456.7432, -752.1552, -149.1172,  0, 0, 0
L 447.5492, -752.1597, -149.1172,  461.2036, -752.1530, -149.1172,  64, 64, 64
L 461.2036, -752.1530, -149.1172,  461.2052, -765.8138, -149.1172,  64, 64, 64
L 461.2052, -765.8138, -149.1172,  447.5413, -765.8157, -149.1172,  64, 64, 64
L 447.5413, -765.8157, -149.1172,  447.5492, -752.1597, -149.1172,  64, 64, 64
L 447.5448, -759.7435, -149.1172,  440.3000, -759.7435, -149.1171,  0, 0, 0
L 440.3000, -759.7435, -149.1171,  440.3019, -764.3114, -149.1172,  0, 0, 0
L 440.3019, -764.3114, -149.1172,  426.6399, -764.3121, -149.1172,  0, 0, 0
L 426.6399, -764.3121, -149.1172,  426.6412, -759.7429, -149.1172,  0, 0, 0
L 426.6412, -759.7429, -149.1172,  396.8025, -759.7429, -149.1172,  0, 0, 0
L 404.3499, -759.7429, -149.1172,  404.3517, -767.2451, -149.1172,  64, 64, 64
L 404.3517, -767.2451, -149.1172,  396.7872, -767.2445, -149.1172,  64, 64, 64
L 396.8025, -759.7429, -149.1172,  396.5121, -902.2123, -149.1171,  0, 0, 0
L 396.7432, -788.8328, -149.1171,  401.7728, -788.8303, -149.1172,  64, 64, 64
L 401.7728, -788.8303, -149.1172,  401.7762, -802.4921, -149.1172,  64, 64, 64
L 401.7762, -802.4921, -149.1172,  396.7833, -802.4911, -149.1172,  64, 64, 64
L 396.7434, -824.2018, -149.1172,  401.7723, -824.1978, -149.1172,  64, 64, 64
L 401.7723, -824.1978, -149.1172,  401.7768, -837.8621, -149.1172,  64, 64, 64
L 401.7768, -837.8621, -149.1172,  396.7435, -837.8603, -149.1171,  64, 64, 64
L 396.5974, -860.3716, -149.1172,  401.7729, -860.3685, -149.1172,  64, 64, 64
L 401.7729, -860.3685, -149.1172,  401.7757, -874.0315, -149.1172,  64, 64, 64
L 401.7757, -874.0315, -149.1172,  396.7435, -874.0299, -149.1172,  64, 64, 64
L 396.7432, -894.8237, -149.1172,  404.3499, -894.8192, -149.1172,  64, 64, 64
L 404.3499, -894.8192, -149.1172,  404.3513, -902.2120, -149.1172,  64, 64, 64
L 396.5121, -902.2123, -149.1172,  447.5845, -902.2103, -149.1172,  0, 0, 0
L 426.0783, -902.2111, -149.1172,  426.0757, -897.6438, -149.1172,  64, 64, 64
L 426.0757, -897.6438, -149.1172,  439.7390, -897.6456, -149.1172,  64, 64, 64
L 439.7390, -897.6456, -149.1172,  439.7365, -902.2119, -149.1171,  64, 64, 64
L 447.5904, -909.7401, -149.1172,  447.5797, -896.1387, -149.1172,  64, 64, 64
L 447.5797, -896.1387, -149.1172,  461.2432, -896.1382, -149.1172,  64, 64, 64
L 461.2432, -896.1382, -149.1172,  461.2435, -909.7435, -149.1172,  64, 64, 64
L 12.3829, -1593.4063, -233.4231,  12.3841, -1681.8007, -266.3589,  0, 127, 127
L 21.4275, -1681.5979, -266.3589,  7.7708, -1681.9041, -266.3589,  0, 127, 127
L -13.1852, -1593.3990, -233.4241,  -13.1852, -1681.8540, -266.3589,  0, 127, 127
L -22.2950, -1681.8610, -266.3589,  -8.5713, -1681.8505, -266.3589,  0, 127, 127
L -8.5713, -1681.8505, -266.3589,  -8.5727, -1695.5173, -266.3103,  0, 127, 127
L 7.7708, -1681.9041, -266.3589,  7.7682, -1695.5129, -266.3103,  0, 127, 127
L 7.7682, -1695.5129, -266.3103,  21.4304, -1695.5159, -266.3103,  0, 127, 127
L 21.4304, -1695.5159, -266.3103,  21.4275, -1681.5979, -266.3102,  0, 127, 127
L 21.4290, -1688.7433, -266.3102,  34.9323, -1688.7449, -266.3055,  0, 127, 127
L 30.0699, -1688.7443, -266.3103,  30.0623, -1693.7139, -266.3103,  0, 127, 127
L 30.0623, -1693.7139, -266.3103,  34.9322, -1693.7190, -266.3103,  0, 127, 127
L 34.9323, -1688.7449, -266.3103,  34.9318, -1718.2568, -266.3094,  0, 127, 127
L 34.9319, -1713.6188, -266.3103,  30.0664, -1713.6178, -266.3103,  0, 127, 127
L 30.0664, -1713.6178, -266.3103,  30.0668, -1718.2567, -266.3103,  0, 127, 127
L 34.9318, -1718.2568, -266.3094,  21.8297, -1718.2567, -266.3102,  0, 127, 127
L 21.8253, -1725.4941, -266.3102,  21.8336, -1711.8363, -266.3103,  0, 127, 127
L 21.8336, -1711.8363, -266.3103,  8.1716, -1711.8330, -266.3103,  0, 127, 127
L 8.1716, -1711.8330, -266.3103,  8.1674, -1725.4952, -266.3103,  0, 127, 127
L 8.1674, -1725.4952, -266.3103,  21.8253, -1725.4941, -266.3103,  0, 127, 127
L 13.2563, -1725.4949, -266.3103,  13.2459, -1753.2870, -266.3104,  0, 127, 127
L 21.8242, -1753.2906, -266.3104,  8.1714, -1753.2848, -266.3103,  0, 127, 127
L 8.1714, -1753.2848, -266.3103,  8.1669, -1766.9456, -266.3042,  0, 127, 127
L -8.1691, -1766.9478, -266.3042,  -8.1662, -1753.2850, -266.3103,  0, 127, 127
L -8.1662, -1753.2850, -266.3103,  -21.8108, -1753.2899, -266.3103,  0, 127, 127
L -13.2568, -1753.2869, -266.3103,  -13.2569, -1725.4948, -266.3103,  0, 127, 127
L -21.8315, -1725.4910, -266.3103,  -8.1714, -1725.4969, -266.3103,  0, 127, 127
L -8.1714, -1725.4969, -266.3103,  -8.1686, -1711.8361, -266.3103,  0, 127, 127
L -8.1686, -1711.8361, -266.3103,  -21.8298, -1711.8325, -266.3103,  0, 127, 127
L -21.8298, -1711.8325, -266.3103,  -21.8315, -1725.4910, -266.3102,  0, 127, 127
L -21.8306, -1718.2570, -266.3102,  -35.2567, -1718.2568, -266.3095,  0, 127, 127
L -30.0186, -1718.2568, -266.3103,  -30.0159, -1713.6226, -266.3103,  0, 127, 127
L -30.0159, -1713.6226, -266.3103,  -35.2567, -1713.6096, -266.3103,  0, 127, 127
L -35.2567, -1718.2568, -266.3103,  -35.2565, -1688.7430, -266.3094,  0, 127, 127
L -30.0191, -1693.7167, -266.3103,  -35.2565, -1693.7147, -266.3103,  0, 127, 127
L -30.0191, -1693.7167, -266.3103,  -30.0132, -1688.7430, -266.3103,  0, 127, 127
L -35.2565, -1688.7430, -266.3094,  -22.2568, -1688.7433, -266.3103,  0, 127, 127
L -22.2950, -1681.8610, -266.3103,  -22.2192, -1695.5137, -266.3103,  0, 127, 127
L -22.2192, -1695.5137, -266.3103,  -8.5727, -1695.5173, -266.3103,  0, 127, 127
L 8.1669, -1766.9456, -266.3042,  21.8313, -1766.9458, -266.3042,  0, 127, 127
L 21.8313, -1766.9458, -266.3042,  21.8242, -1753.2906, -266.3042,  0, 127, 127
L 81.4932, -1764.7439, -266.3042,  81.4918, -1812.7848, -266.3042,  0, 127, 127
L -8.1691, -1766.9478, -266.3042,  -21.8334, -1766.9480, -266.3042,  0, 127, 127
L -21.8334, -1766.9480, -266.3042,  -21.8108, -1753.2899, -266.3042,  0, 127, 127
L -33.8305, -1764.7435, -266.3041,  -33.8271, -1812.7858, -266.3042,  0, 127, 127
L -33.8271, -1812.7858, -266.3042,  -39.0000, -1812.7885, -266.3042,  0, 127, 127
L -39.0000, -1767.2571, -266.3042,  -57.7973, -1767.2563, -266.3042,  0, 127, 127
L -57.7973, -1767.2563, -266.3042,  -57.7931, -1764.7429, -266.3042,  0, 127, 127
L -63.0000, -1787.2992, -266.3042,  -58.0000, -1787.2921, -266.3042,  0, 127, 127
L -1015.0000, -387.0000, -238.0000,  -1015.0000, -374.0000, -238.0000,  0, 127, 127
L -888.0000, -381.0000, -238.0000,  -876.0000, -381.0000, -238.0000,  0, 127, 127
L -910.0000, -387.0000, -238.0000,  -910.0000, -374.0000, -238.0000,  0, 127, 127
L -911.0000, -372.0000, -238.0000,  -911.0000, -387.0000, -238.0000,  0, 127, 127
L -927.0000, -387.0000, -238.0000,  -927.0000, -372.0000, -238.0000,  0, 127, 127
L -929.0000, -375.0000, -238.0000,  -929.0000, -387.0000, -238.0000,  0, 127, 127
L -912.0000, -136.0000, -238.0000,  -912.0000, -151.0000, -238.0000,  0, 127, 127
L -898.0000, -149.0000, -239.0000,  -898.0000, -136.0000, -238.0000,  0, 127, 127
L -886.0000, -149.0000, -239.0000,  -898.0000, -149.0000, -239.0000,  0, 127, 127
L -886.0000, -136.0000, -239.0000,  -886.0000, -149.0000, -239.0000,  0, 127, 127
L -941.0000, -387.0000, -238.0000,  -941.0000, -375.0000, -238.0000,  0, 127, 127
L -898.0000, -374.0000, -238.0000,  -898.0000, -387.0000, -238.0000,  0, 127, 127
L -910.0000, -374.0000, -238.0000,  -898.0000, -374.0000, -238.0000,  0, 127, 127
L -927.0000, -372.0000, -238.0000,  -911.0000, -372.0000, -238.0000,  0, 127, 127
L -941.0000, -375.0000, -238.0000,  -929.0000, -375.0000, -238.0000,  0, 127, 127
L -989.0000, -375.0000, -238.0000,  -989.0000, -387.0000, -238.0000,  0, 127, 127
L -1001.0000, -375.0000, -238.0000,  -989.0000, -375.0000, -238.0000,  0, 127, 127
L -1001.0000, -387.0000, -238.0000,  -1001.0000, -375.0000, -238.0000,  0, 127, 127
L -1003.0000, -374.0000, -238.0000,  -1003.0000, -387.0000, -238.0000,  0, 127, 127
L -1015.0000, -374.0000, -238.0000,  -1003.0000, -374.0000, -238.0000,  0, 127, 127
L -1017.0000, -372.0000, -238.0000,  -1017.0000, -387.0000, -238.0000,  0, 127, 127
L -1032.0000, -372.0000, -238.0000,  -1017.0000, -372.0000, -238.0000,  0, 127, 127
L -1032.0000, -387.0000, -238.0000,  -1032.0000, -372.0000, -238.0000,  0, 127, 127
L -1140.0000, -295.0000, -238.0000,  -1167.0000, -295.0000, -238.0000,  0, 127, 127
L -1140.0000, -283.0000, -238.0000,  -1140.0000, -295.0000, -238.0000,  0, 127, 127
L -1167.0000, -283.0000, -238.0000,  -1140.0000, -283.0000, -238.0000,  0, 127, 127
L -1167.0000, -261.0000, -238.0000,  -1152.0000, -261.0000, -238.0000,  0, 127, 127
L -1152.0000, -277.0000, -238.0000,  -1167.0000, -277.0000, -238.0000,  0, 127, 127
L -1152.0000, -261.0000, -238.0000,  -1152.0000, -277.0000, -238.0000,  0, 127, 127
L -1140.0000, -254.0000, -237.0000,  -1167.0000, -254.0000, -238.0000,  0, 127, 127
L -1140.0000, -242.0000, -237.0000,  -1140.0000, -254.0000, -238.0000,  0, 127, 127
L -1167.0000, -242.0000, -238.0000,  -1140.0000, -242.0000, -238.0000,  0, 127, 127
L -1139.0000, -240.0000, -238.0000,  -1167.0000, -240.0000, -238.0000,  0, 127, 127
L -1139.0000, -228.0000, -237.0000,  -1139.0000, -240.0000, -238.0000,  0, 127, 127
L -1167.0000, -228.0000, -237.0000,  -1139.0000, -228.0000, -237.0000,  0, 127, 127
L -983.0000, -139.0000, -237.0000,  -995.0000, -137.0000, -238.0000,  0, 127, 127
L -999.0000, -165.0000, -238.0000,  -995.0000, -137.0000, -238.0000,  0, 127, 127
L -987.0000, -166.0000, -238.0000,  -999.0000, -165.0000, -238.0000,  0, 127, 127
L -983.0000, -139.0000, -238.0000,  -987.0000, -166.0000, -238.0000,  0, 127, 127
L -941.0000, -149.0000, -238.0000,  -941.0000, -136.0000, -238.0000,  0, 127, 127
L -929.0000, -149.0000, -238.0000,  -941.0000, -149.0000, -238.0000,  0, 127, 127
L -929.0000, -136.0000, -238.0000,  -929.0000, -149.0000, -238.0000,  0, 127, 127
L -927.0000, -151.0000, -238.0000,  -927.0000, -136.0000, -237.0000,  0, 127, 127
L -912.0000, -151.0000, -238.0000,  -927.0000, -151.0000, -238.0000,  0, 127, 127
L -870.0000, -143.0000, -231.0000,  -870.0000, -136.0000, -231.0000,  0, 127, 127
L -882.0000, -143.0000, -231.0000,  -870.0000, -143.0000, -231.0000,  0, 127, 127
L -882.0000, -136.0000, -231.0000,  -882.0000, -143.0000, -231.0000,  0, 127, 127
L -967.0000, -143.0000, -231.0000,  -967.0000, -136.0000, -230.0000,  0, 127, 127
L -979.0000, -143.0000, -231.0000,  -967.0000, -143.0000, -231.0000,  0, 127, 127
L -979.0000, -136.0000, -231.0000,  -979.0000, -143.0000, -231.0000,  0, 127, 127
L -1114.0000, -143.0000, -230.0000,  -1114.0000, -136.0000, -231.0000,  0, 127, 127
L -1126.0000, -143.0000, -230.0000,  -1114.0000, -143.0000, -230.0000,  0, 127, 127
L -1126.0000, -136.0000, -230.0000,  -1126.0000, -143.0000, -231.0000,  0, 127, 127
L -1126.0000, -387.0000, -232.0000,  -1126.0000, -381.0000, -232.0000,  0, 127, 127
L -1114.0000, -381.0000, -231.0000,  -1126.0000, -381.0000, -232.0000,  0, 127, 127
L -1114.0000, -387.0000, -232.0000,  -1114.0000, -381.0000, -232.0000,  0, 127, 127
L -979.0000, -381.0000, -231.0000,  -979.0000, -387.0000, -231.0000,  0, 127, 127
L -967.0000, -381.0000, -232.0000,  -979.0000, -381.0000, -231.0000,  0, 127, 127
L -967.0000, -387.0000, -231.0000,  -967.0000, -381.0000, -231.0000,  0, 127, 127
L -876.0000, -381.0000, -231.0000,  -876.0000, -387.0000, -231.0000,  0, 127, 127
L -888.0000, -387.0000, -231.0000,  -888.0000, -381.0000, -231.0000,  0, 127, 127
L -1161.0000, -136.0000, -231.0000,  -1161.0000, -142.0000, -231.0000,  0, 127, 127
L -1167.0000, -142.0000, -232.0000,  -1161.0000, -142.0000, -232.0000,  0, 127, 127
L -1161.0000, -381.0000, -232.0000,  -1167.0000, -381.0000, -232.0000,  0, 127, 127
L -1161.0000, -387.0000, -231.0000,  -1161.0000, -381.0000, -231.0000,  0, 127, 127
L -1166.9999, -136.0000, -231.0000,  -1167.0000, -387.0000, -231.0000,  0, 127, 127
L -778.0000, -288.0000, -232.0000,  -778.0000, -276.0000, -231.0000,  0, 127, 127
L -772.0000, -288.0000, -232.0000,  -778.0000, -288.0000, -232.0000,  0, 127, 127
L -778.0000, -276.0000, -231.0000,  -772.0000, -276.0000, -231.0000,  0, 127, 127
L -778.0000, -225.0000, -232.0000,  -772.0000, -225.0000, -232.0000,  0, 127, 127
L -778.0000, -212.0000, -231.0000,  -778.0000, -225.0000, -231.0000,  0, 127, 127
L -772.0000, -212.0000, -231.0000,  -778.0000, -212.0000, -231.0000,  0, 127, 127
L -778.0000, -381.0000, -231.0000,  -778.0000, -387.0000, -231.0000,  0, 127, 127
L -778.0000, -381.0000, -231.0000,  -772.0000, -381.0000, -231.0000,  0, 127, 127
L -778.0000, -142.0000, -231.0000,  -772.0000, -142.0000, -231.0000,  0, 127, 127
L -778.0000, -136.0000, -231.0000,  -778.0000, -142.0000, -231.0000,  0, 127, 127
L -772.0000, -136.0000, -231.0000,  -1166.9999, -136.0000, -231.0000,  0, 127, 127
L -772.0000, -387.0000, -231.0000,  -1167.0000, -387.0000, -231.0000,  0, 127, 127
L -772.0000, -230.0000, -231.0000,  -772.0000, -136.0000, -231.0000,  0, 127, 127
L -772.0000, -270.0000, -231.0000,  -772.0000, -387.0000, -231.0000,  0, 127, 127
L -781.0000, -270.0000, -230.0000,  -770.0000, -270.0000, -229.0000,  0, 127, 127
L -781.0000, -260.0000, -231.0000,  -781.0000, -270.0000, -230.0000,  0, 127, 127
L -781.0000, -230.0000, -231.0000,  -770.0000, -230.0000, -230.0000,  0, 127, 127
L -781.0000, -240.0000, -231.0000,  -781.0000, -230.0000, -230.0000,  0, 127, 127
L -770.0000, -230.0000, -231.0000,  -770.0000, -240.0000, -230.0000,  0, 127, 127
L -770.0000, -260.0000, -231.0000,  -770.0000, -270.0000, -230.0000,  0, 127, 127
L -770.0000, -260.0000, -230.0000,  -781.0000, -260.0000, -230.0000,  0, 127, 127
L -770.0000, -240.0000, -230.0000,  -781.0000, -240.0000, -230.0000,  0, 127, 127
L -770.0000, -238.0000, -231.0000,  -744.0000, -238.0000, -231.0000,  0, 127, 127
L -744.0000, -262.0000, -231.0000,  -770.0000, -262.0000, -231.0000,  0, 127, 127
L -744.0000, -270.0000, -231.0000,  -744.0000, -260.0000, -231.0000,  0, 127, 127
L -744.0000, -240.0000, -231.0000,  -743.9999, -230.0000, -231.0000,  0, 127, 127
L -734.0000, -260.0000, -230.0000,  -744.0000, -260.0000, -229.0000,  0, 127, 127
L -734.0000, -240.0000, -231.0000,  -744.0000, -240.0000, -230.0000,  0, 127, 127
L -734.0000, -240.0000, -231.0000,  -734.0000, -230.0000, -230.0000,  0, 127, 127
L -734.0000, -270.0000, -230.0000,  -734.0000, -260.0000, -230.0000,  0, 127, 127
L -744.0000, -270.0000, -230.0000,  -734.0000, -270.0000, -230.0000,  0, 127, 127
L -743.9999, -230.0000, -231.0000,  -734.0000, -230.0000, -231.0000,  0, 127, 127
L -657.0000, -213.0000, -231.0000,  -664.0000, -213.0000, -231.0000,  0, 127, 127
L -664.0000, -213.0000, -231.0000,  -664.0000, -206.0000, -231.0000,  0, 127, 127
L -730.0000, -213.0000, -231.0000,  -737.0000, -213.0000, -230.0000,  0, 127, 127
L -730.0000, -206.0000, -231.0000,  -730.0000, -213.0000, -230.0000,  0, 127, 127
L -737.0000, -287.0000, -230.0000,  -730.0000, -287.0000, -229.0000,  0, 127, 127
L -730.0000, -287.0000, -231.0000,  -730.0000, -294.0000, -230.0000,  0, 127, 127
L -664.0000, -287.0000, -230.0000,  -664.0000, -294.0000, -229.0000,  0, 127, 127
L -657.0000, -287.0000, -230.0000,  -664.0000, -287.0000, -230.0000,  0, 127, 127
L -659.0000, -230.0000, -230.0000,  -649.0000, -230.0000, -229.0000,  0, 127, 127
L -659.0000, -240.0000, -230.0000,  -659.0000, -230.0000, -230.0000,  0, 127, 127
L -649.0000, -240.0000, -230.0000,  -659.0000, -240.0000, -230.0000,  0, 127, 127
L -649.0000, -230.0000, -230.0000,  -649.0000, -240.0000, -231.0000,  0, 127, 127
L -649.0000, -260.0000, -231.0000,  -649.0000, -270.0000, -230.0000,  0, 127, 127
L -659.0000, -260.0000, -230.0000,  -649.0000, -260.0000, -230.0000,  0, 127, 127
L -659.0000, -270.0000, -230.0000,  -659.0000, -260.0000, -230.0000,  0, 127, 127
L -649.0000, -270.0000, -231.0000,  -659.0000, -270.0000, -231.0000,  0, 127, 127
L -657.0000, -294.0000, -231.0000,  -657.0000, -270.0000, -232.0000,  0, 127, 127
L -736.9999, -294.0000, -232.0000,  -657.0000, -294.0000, -232.0000,  0, 127, 127
L -737.0000, -270.0000, -232.0000,  -736.9999, -294.0000, -232.0000,  0, 127, 127
L -737.0000, -206.0000, -232.0000,  -737.0000, -230.0000, -232.0000,  0, 127, 127
L -657.0000, -206.0000, -231.0000,  -737.0000, -206.0000, -232.0000,  0, 127, 127
L -657.0000, -230.0000, -231.0000,  -657.0000, -206.0000, -232.0000,  0, 127, 127
L -622.0000, -270.0000, -231.0000,  -622.0000, -275.0000, -232.0000,  0, 127, 127
L -622.0000, -224.0000, -231.0000,  -622.0000, -230.0000, -231.0000,  0, 127, 127
L -617.0000, -240.0000, -231.0000,  -628.0000, -240.0000, -230.0000,  0, 127, 127
L -617.0000, -230.0000, -230.0000,  -617.0000, -240.0000, -230.0000,  0, 127, 127
